dataset,group,time,peer,round,accuracy,loss
cifar10,DL,29.126894,0,3,25.590000,2.110734
cifar10,DL,29.126894,0,3,17.770000,2.251898
cifar10,DL,29.126894,0,3,20.400000,2.091236
cifar10,DL,29.126894,0,3,21.220000,2.163605
cifar10,DL,29.126894,0,3,21.350000,2.148328
cifar10,DL,29.126894,0,3,20.950000,2.147853
cifar10,DL,29.126894,0,3,15.480000,2.333376
cifar10,DL,29.126894,0,3,22.860000,2.102177
cifar10,DL,29.126894,0,3,19.300000,2.202588
cifar10,DL,29.126894,0,3,21.710000,2.083644
cifar10,DL,29.126894,0,3,17.740000,2.218416
cifar10,DL,29.126894,0,3,16.580000,2.135380
cifar10,DL,29.126894,0,3,20.180000,2.108790
cifar10,DL,29.126894,0,3,18.290000,2.195642
cifar10,DL,29.126894,0,3,18.440000,2.139808
cifar10,DL,29.126894,0,3,19.110000,2.158762
cifar10,DL,29.126894,0,3,22.730000,2.101553
cifar10,DL,29.126894,0,3,19.310000,2.157404
cifar10,DL,29.126894,0,3,20.080000,2.121115
cifar10,DL,29.126894,0,3,20.270000,2.072042
cifar10,DL,29.126894,0,3,17.000000,2.255024
cifar10,DL,29.126894,0,3,19.470000,2.142093
cifar10,DL,29.126894,0,3,18.210000,2.234202
cifar10,DL,29.126894,0,3,18.520000,2.228288
cifar10,DL,29.126894,0,3,21.010000,2.217833
cifar10,DL,29.126894,0,3,18.580000,2.144988
cifar10,DL,29.126894,0,3,18.150000,2.172249
cifar10,DL,29.126894,0,3,23.740000,2.112359
cifar10,DL,29.126894,0,3,19.810000,2.107547
cifar10,DL,29.126894,0,3,20.740000,2.100996
cifar10,DL,29.126894,0,3,19.860000,2.247129
cifar10,DL,29.126894,0,3,19.660000,2.208386
cifar10,DL,29.126894,0,3,19.220000,2.138902
cifar10,DL,29.126894,0,3,22.630000,2.115149
cifar10,DL,29.126894,0,3,22.760000,2.085534
cifar10,DL,29.126894,0,3,16.740000,2.118472
cifar10,DL,29.126894,0,3,24.330000,2.079429
cifar10,DL,29.126894,0,3,17.310000,2.172379
cifar10,DL,29.126894,0,3,20.980000,2.088993
cifar10,DL,29.126894,0,3,17.840000,2.189638
cifar10,DL,29.126894,0,3,20.490000,2.177592
cifar10,DL,29.126894,0,3,18.450000,2.130810
cifar10,DL,29.126894,0,3,20.750000,2.148677
cifar10,DL,29.126894,0,3,22.300000,2.098319
cifar10,DL,29.126894,0,3,20.520000,2.157688
cifar10,DL,29.126894,0,3,18.700000,2.159856
cifar10,DL,29.126894,0,3,20.110000,2.107611
cifar10,DL,29.126894,0,3,23.530000,2.073889
cifar10,DL,29.126894,0,3,22.440000,2.110684
cifar10,DL,29.126894,0,3,16.770000,2.154159
cifar10,DL,29.126894,0,3,18.180000,2.253965
cifar10,DL,29.126894,0,3,21.280000,2.149610
cifar10,DL,29.126894,0,3,19.370000,2.204235
cifar10,DL,29.126894,0,3,19.870000,2.130721
cifar10,DL,29.126894,0,3,19.980000,2.110213
cifar10,DL,29.126894,0,3,18.420000,2.176108
cifar10,DL,29.126894,0,3,17.540000,2.190965
cifar10,DL,29.126894,0,3,21.990000,2.242194
cifar10,DL,29.126894,0,3,21.170000,2.099637
cifar10,DL,29.126894,0,3,22.320000,2.118579
cifar10,DL,29.126894,0,3,12.970000,2.358366
cifar10,DL,29.126894,0,3,16.310000,2.215593
cifar10,DL,29.126894,0,3,21.140000,2.123215
cifar10,DL,29.126894,0,3,21.160000,2.125810
cifar10,DL,29.126894,0,3,17.980000,2.260963
cifar10,DL,29.126894,0,3,20.370000,2.215547
cifar10,DL,29.126894,0,3,15.110000,2.195794
cifar10,DL,29.126894,0,3,18.470000,2.251185
cifar10,DL,29.126894,0,3,24.700000,2.127556
cifar10,DL,29.126894,0,3,17.840000,2.210822
cifar10,DL,29.126894,0,3,19.350000,2.174081
cifar10,DL,29.126894,0,3,21.550000,2.082696
cifar10,DL,29.126894,0,3,23.250000,2.100879
cifar10,DL,29.126894,0,3,18.710000,2.214718
cifar10,DL,29.126894,0,3,18.860000,2.212022
cifar10,DL,29.126894,0,3,17.550000,2.219615
cifar10,DL,29.126894,0,3,22.410000,2.098882
cifar10,DL,29.126894,0,3,16.640000,2.351094
cifar10,DL,29.126894,0,3,22.720000,2.091447
cifar10,DL,29.126894,0,3,17.110000,2.205631
cifar10,DL,29.126894,0,3,22.400000,2.105125
cifar10,DL,29.126894,0,3,18.640000,2.271307
cifar10,DL,29.126894,0,3,23.620000,2.098782
cifar10,DL,29.126894,0,3,20.890000,2.119028
cifar10,DL,29.126894,0,3,17.900000,2.129823
cifar10,DL,29.126894,0,3,20.670000,2.090538
cifar10,DL,36.890386,0,4,17.160000,2.095566
cifar10,DL,36.890386,0,4,20.660000,2.059788
cifar10,DL,36.890386,0,4,20.780000,2.157232
cifar10,DL,36.890386,0,4,19.090000,2.100448
cifar10,DL,36.890386,0,4,20.450000,2.082580
cifar10,DL,36.890386,0,4,19.280000,2.175238
cifar10,DL,36.890386,0,4,19.600000,2.157299
cifar10,DL,36.890386,0,4,24.220000,2.087995
cifar10,DL,36.890386,0,4,21.840000,2.114284
cifar10,DL,36.890386,0,4,22.550000,2.106187
cifar10,DL,36.890386,0,4,17.010000,2.258664
cifar10,DL,36.890386,0,4,17.380000,2.168533
cifar10,DL,36.890386,0,4,21.820000,2.075992
cifar10,DL,36.890386,0,4,24.290000,2.078716
cifar10,DL,36.890386,0,4,22.910000,2.102005
cifar10,DL,36.890386,0,4,21.950000,2.111104
cifar10,DL,36.890386,0,4,24.250000,2.072268
cifar10,DL,36.890386,0,4,21.000000,2.129628
cifar10,DL,36.890386,0,4,21.680000,2.186003
cifar10,DL,36.890386,0,4,19.790000,2.127104
cifar10,DL,36.890386,0,4,23.080000,2.102277
cifar10,DL,36.890386,0,4,19.930000,2.242869
cifar10,DL,36.890386,0,4,19.980000,2.119848
cifar10,DL,36.890386,0,4,17.970000,2.185222
cifar10,DL,36.890386,0,4,20.460000,2.133867
cifar10,DL,36.890386,0,4,26.460000,2.034399
cifar10,DL,36.890386,0,4,18.100000,2.307536
cifar10,DL,36.890386,0,4,23.440000,2.092776
cifar10,DL,36.890386,0,4,20.060000,2.228164
cifar10,DL,36.890386,0,4,20.800000,2.117109
cifar10,DL,36.890386,0,4,22.640000,2.107773
cifar10,DL,36.890386,0,4,22.050000,2.126115
cifar10,DL,36.890386,0,4,21.650000,2.154013
cifar10,DL,36.890386,0,4,23.120000,2.079688
cifar10,DL,36.890386,0,4,14.470000,2.343602
cifar10,DL,36.890386,0,4,25.080000,2.084926
cifar10,DL,36.890386,0,4,18.430000,2.089561
cifar10,DL,36.890386,0,4,22.140000,2.142680
cifar10,DL,36.890386,0,4,22.050000,2.118378
cifar10,DL,36.890386,0,4,18.750000,2.073128
cifar10,DL,36.890386,0,4,20.180000,2.126468
cifar10,DL,36.890386,0,4,23.370000,2.052348
cifar10,DL,36.890386,0,4,20.510000,2.139867
cifar10,DL,36.890386,0,4,19.220000,2.081553
cifar10,DL,36.890386,0,4,22.660000,2.072748
cifar10,DL,36.890386,0,4,17.930000,2.143163
cifar10,DL,36.890386,0,4,21.550000,2.079075
cifar10,DL,36.890386,0,4,22.210000,2.079274
cifar10,DL,36.890386,0,4,23.390000,2.115467
cifar10,DL,36.890386,0,4,24.090000,2.035820
cifar10,DL,36.890386,0,4,20.110000,2.136990
cifar10,DL,36.890386,0,4,18.660000,2.130551
cifar10,DL,36.890386,0,4,18.560000,2.110397
cifar10,DL,36.890386,0,4,23.540000,2.061431
cifar10,DL,36.890386,0,4,22.020000,2.114779
cifar10,DL,36.890386,0,4,25.010000,2.088681
cifar10,DL,36.890386,0,4,20.780000,2.116817
cifar10,DL,36.890386,0,4,19.770000,2.154761
cifar10,DL,36.890386,0,4,21.880000,2.103461
cifar10,DL,36.890386,0,4,18.570000,2.225840
cifar10,DL,36.890386,0,4,21.940000,2.053877
cifar10,DL,36.890386,0,4,22.760000,2.070526
cifar10,DL,36.890386,0,4,21.030000,2.085352
cifar10,DL,36.890386,0,4,16.050000,2.235428
cifar10,DL,36.890386,0,4,20.310000,2.102506
cifar10,DL,36.890386,0,4,19.930000,2.134943
cifar10,DL,36.890386,0,4,23.540000,2.044778
cifar10,DL,36.890386,0,4,19.310000,2.256545
cifar10,DL,36.890386,0,4,21.150000,2.177109
cifar10,DL,36.890386,0,4,19.120000,2.168602
cifar10,DL,36.890386,0,4,20.280000,2.170606
cifar10,DL,36.890386,0,4,24.380000,2.076547
cifar10,DL,36.890386,0,4,19.910000,2.134633
cifar10,DL,36.890386,0,4,20.240000,2.078246
cifar10,DL,36.890386,0,4,15.750000,2.237510
cifar10,DL,36.890386,0,4,21.320000,2.049965
cifar10,DL,36.890386,0,4,25.130000,2.058236
cifar10,DL,36.890386,0,4,17.500000,2.166121
cifar10,DL,36.890386,0,4,22.070000,2.112535
cifar10,DL,36.890386,0,4,23.670000,2.114941
cifar10,DL,36.890386,0,4,24.200000,2.053979
cifar10,DL,36.890386,0,4,15.640000,2.322924
cifar10,DL,36.890386,0,4,21.600000,2.099366
cifar10,DL,36.890386,0,4,24.360000,2.115551
cifar10,DL,36.890386,0,4,23.770000,2.084691
cifar10,DL,36.890386,0,4,21.450000,2.092964
cifar10,DL,36.890386,0,4,17.810000,2.119110
cifar10,DL,36.890386,0,4,21.660000,2.129710
cifar10,DL,36.890386,0,4,17.910000,2.208760
cifar10,DL,36.890386,0,4,20.480000,2.125347
cifar10,DL,36.890386,0,4,15.680000,2.261548
cifar10,DL,36.890386,0,4,19.140000,2.225446
cifar10,DL,36.890386,0,4,19.830000,2.182006
cifar10,DL,36.890386,0,4,23.200000,2.165713
cifar10,DL,36.890386,0,4,21.450000,2.098871
cifar10,DL,36.890386,0,4,19.560000,2.134683
cifar10,DL,36.890386,0,4,21.540000,2.127148
cifar10,DL,36.890386,0,4,21.350000,2.165777
cifar10,DL,36.890386,0,4,19.550000,2.151610
cifar10,DL,36.890386,0,4,19.240000,2.171078
cifar10,DL,36.890386,0,4,24.100000,2.075625
cifar10,DL,36.890386,0,4,25.700000,2.049609
cifar10,DL,36.890386,0,4,20.000000,2.128275
cifar10,DL,36.890386,0,4,25.560000,2.037528
cifar10,DL,36.890386,0,4,18.880000,2.142942
cifar10,DL,36.890386,0,4,20.490000,2.090397
cifar10,DL,36.890386,0,4,21.360000,2.162430
cifar10,DL,36.890386,0,4,17.870000,2.183448
cifar10,DL,36.890386,0,4,19.440000,2.171390
cifar10,DL,36.890386,0,4,19.560000,2.161244
cifar10,DL,36.890386,0,4,22.250000,2.069427
cifar10,DL,36.890386,0,4,16.570000,2.286435
cifar10,DL,36.890386,0,4,21.560000,2.117543
cifar10,DL,36.890386,0,4,17.570000,2.133824
cifar10,DL,36.890386,0,4,21.770000,2.035518
cifar10,DL,36.890386,0,4,17.740000,2.144373
cifar10,DL,36.890386,0,4,21.130000,2.186508
cifar10,DL,36.890386,0,4,18.000000,2.312599
cifar10,DL,36.890386,0,4,24.030000,2.114552
cifar10,DL,36.890386,0,4,21.770000,2.107232
cifar10,DL,36.890386,0,4,21.390000,2.105861
cifar10,DL,36.890386,0,4,21.210000,2.171046
cifar10,DL,36.890386,0,4,19.810000,2.182942
cifar10,DL,36.890386,0,4,17.690000,2.250766
cifar10,DL,36.890386,0,4,21.220000,2.086435
cifar10,DL,36.890386,0,4,21.610000,2.118790
cifar10,DL,36.890386,0,4,20.040000,2.113577
cifar10,DL,36.890386,0,4,25.490000,2.059303
cifar10,DL,36.890386,0,4,22.100000,2.073248
cifar10,DL,36.890386,0,4,23.040000,2.056058
cifar10,DL,36.890386,0,4,21.500000,2.120448
cifar10,DL,36.890386,0,4,18.550000,2.097602
cifar10,DL,36.890386,0,4,23.900000,2.128277
cifar10,DL,36.890386,0,4,18.680000,2.148618
cifar10,DL,36.890386,0,4,22.710000,2.115757
cifar10,DL,36.890386,0,4,24.250000,2.068396
cifar10,DL,36.890386,0,4,15.030000,2.344875
cifar10,DL,36.890386,0,4,17.470000,2.130146
cifar10,DL,36.890386,0,4,21.890000,2.071812
cifar10,DL,36.890386,0,4,19.940000,2.131845
cifar10,DL,36.890386,0,4,18.730000,2.126994
cifar10,DL,36.890386,0,4,21.980000,2.132663
cifar10,DL,36.890386,0,4,22.360000,2.107190
cifar10,DL,36.890386,0,4,19.360000,2.132741
cifar10,DL,36.890386,0,4,21.120000,2.086359
cifar10,DL,36.890386,0,4,24.310000,2.063706
cifar10,DL,36.890386,0,4,24.490000,2.041995
cifar10,DL,36.890386,0,4,18.830000,2.262991
cifar10,DL,36.890386,0,4,20.190000,2.168245
cifar10,DL,36.890386,0,4,22.400000,2.078516
cifar10,DL,36.890386,0,4,18.440000,2.141076
cifar10,DL,36.890386,0,4,25.280000,2.121032
cifar10,DL,36.890386,0,4,19.920000,2.209563
cifar10,DL,36.890386,0,4,19.130000,2.278213
cifar10,DL,36.890386,0,4,23.080000,2.093147
cifar10,DL,36.890386,0,4,21.930000,2.118355
cifar10,DL,36.890386,0,4,16.390000,2.201882
cifar10,DL,36.890386,0,4,19.560000,2.132498
cifar10,DL,36.890386,0,4,23.050000,2.163628
cifar10,DL,36.890386,0,4,19.950000,2.089847
cifar10,DL,36.890386,0,4,19.740000,2.141588
cifar10,DL,36.890386,0,4,22.180000,2.069506
cifar10,DL,36.890386,0,4,17.540000,2.149326
cifar10,DL,36.890386,0,4,18.280000,2.231828
cifar10,DL,36.890386,0,4,16.360000,2.213939
cifar10,DL,36.890386,0,4,21.920000,2.077922
cifar10,DL,36.890386,0,4,23.020000,2.115477
cifar10,DL,36.890386,0,4,21.030000,2.104614
cifar10,DL,36.890386,0,4,21.220000,2.104399
cifar10,DL,36.890386,0,4,19.250000,2.123545
cifar10,DL,36.890386,0,4,17.030000,2.122095
cifar10,DL,36.890386,0,4,23.470000,2.129937
cifar10,DL,36.890386,0,4,24.100000,2.122627
cifar10,DL,36.890386,0,4,22.380000,2.102091
cifar10,DL,36.890386,0,4,24.040000,2.083534
cifar10,DL,36.890386,0,4,20.690000,2.191704
cifar10,DL,36.890386,0,4,17.370000,2.237491
cifar10,DL,36.890386,0,4,20.990000,2.165430
cifar10,DL,36.890386,0,4,17.150000,2.130219
cifar10,DL,36.890386,0,4,22.080000,2.126833
cifar10,DL,36.890386,0,4,25.350000,2.062957
cifar10,DL,36.890386,0,4,21.250000,2.106589
cifar10,DL,36.890386,0,4,20.950000,2.083756
cifar10,DL,36.890386,0,4,17.920000,2.169810
cifar10,DL,36.890386,0,4,21.310000,2.144865
cifar10,DL,36.890386,0,4,17.720000,2.289118
cifar10,DL,36.890386,0,4,21.580000,2.120099
cifar10,DL,36.890386,0,4,20.900000,2.188510
cifar10,DL,36.890386,0,4,16.710000,2.306112
cifar10,DL,36.890386,0,4,22.570000,2.111142
cifar10,DL,36.890386,0,4,17.010000,2.198754
cifar10,DL,36.890386,0,4,23.410000,2.139304
cifar10,DL,36.890386,0,4,21.430000,2.123236
cifar10,DL,36.890386,0,4,23.230000,2.050026
cifar10,DL,36.890386,0,4,23.380000,2.084952
cifar10,DL,36.890386,0,4,21.950000,2.153378
cifar10,DL,36.890386,0,4,22.770000,2.048665
cifar10,DL,36.890386,0,4,19.210000,2.236742
cifar10,DL,36.890386,0,4,23.190000,2.082216
cifar10,DL,36.890386,0,4,19.600000,2.188579
cifar10,DL,45.379808,0,5,22.090000,2.099927
cifar10,DL,45.379808,0,5,25.170000,2.019881
cifar10,DL,45.379808,0,5,20.280000,2.148190
cifar10,DL,45.379808,0,5,20.630000,2.121857
cifar10,DL,45.379808,0,5,18.820000,2.115579
cifar10,DL,45.379808,0,5,19.190000,2.123794
cifar10,DL,45.379808,0,5,23.390000,2.086632
cifar10,DL,45.379808,0,5,22.020000,2.055952
cifar10,DL,45.379808,0,5,24.260000,2.091755
cifar10,DL,45.379808,0,5,22.500000,2.080601
cifar10,DL,45.379808,0,5,17.740000,2.138609
cifar10,DL,45.379808,0,5,18.580000,2.146364
cifar10,DL,45.379808,0,5,19.740000,2.103421
cifar10,DL,45.379808,0,5,22.350000,2.081996
cifar10,DL,45.379808,0,5,25.930000,2.038317
cifar10,DL,45.379808,0,5,23.970000,2.076007
cifar10,DL,45.379808,0,5,21.400000,2.149213
cifar10,DL,45.379808,0,5,22.240000,2.132379
cifar10,DL,45.379808,0,5,20.550000,2.124582
cifar10,DL,45.379808,0,5,26.060000,2.010227
cifar10,DL,45.379808,0,5,22.200000,2.060964
cifar10,DL,45.379808,0,5,22.220000,2.132862
cifar10,DL,45.379808,0,5,17.050000,2.167706
cifar10,DL,45.379808,0,5,24.240000,2.040169
cifar10,DL,45.379808,0,5,24.050000,2.030891
cifar10,DL,45.379808,0,5,18.860000,2.235135
cifar10,DL,45.379808,0,5,24.140000,2.031882
cifar10,DL,45.379808,0,5,22.650000,2.058743
cifar10,DL,45.379808,0,5,22.080000,2.059086
cifar10,DL,45.379808,0,5,24.480000,2.102377
cifar10,DL,45.379808,0,5,23.590000,2.057320
cifar10,DL,45.379808,0,5,20.810000,2.072215
cifar10,DL,45.379808,0,5,19.900000,2.092740
cifar10,DL,45.379808,0,5,17.610000,2.249323
cifar10,DL,45.379808,0,5,22.840000,2.050138
cifar10,DL,45.379808,0,5,20.080000,2.145371
cifar10,DL,45.379808,0,5,25.670000,2.060189
cifar10,DL,45.379808,0,5,25.710000,2.007298
cifar10,DL,45.379808,0,5,22.480000,2.073250
cifar10,DL,45.379808,0,5,20.070000,2.131215
cifar10,DL,45.379808,0,5,22.530000,2.131125
cifar10,DL,45.379808,0,5,21.770000,2.072168
cifar10,DL,45.379808,0,5,19.920000,2.102727
cifar10,DL,45.379808,0,5,23.230000,2.056367
cifar10,DL,45.379808,0,5,18.140000,2.109307
cifar10,DL,45.379808,0,5,24.810000,2.034854
cifar10,DL,45.379808,0,5,20.990000,2.150980
cifar10,DL,45.379808,0,5,22.810000,2.047846
cifar10,DL,45.379808,0,5,25.590000,2.113502
cifar10,DL,45.379808,0,5,20.060000,2.107982
cifar10,DL,45.379808,0,5,22.350000,2.108455
cifar10,DL,45.379808,0,5,22.490000,2.068010
cifar10,DL,45.379808,0,5,22.920000,2.074055
cifar10,DL,45.379808,0,5,19.740000,2.256953
cifar10,DL,45.379808,0,5,24.350000,2.027916
cifar10,DL,45.379808,0,5,19.480000,2.117612
cifar10,DL,45.379808,0,5,16.140000,2.205484
cifar10,DL,45.379808,0,5,18.950000,2.242621
cifar10,DL,45.379808,0,5,22.710000,2.059963
cifar10,DL,45.379808,0,5,21.360000,2.199088
cifar10,DL,45.379808,0,5,18.730000,2.196598
cifar10,DL,45.379808,0,5,20.330000,2.181735
cifar10,DL,45.379808,0,5,20.200000,2.172343
cifar10,DL,45.379808,0,5,26.050000,2.027329
cifar10,DL,45.379808,0,5,22.560000,2.088621
cifar10,DL,45.379808,0,5,25.550000,2.067885
cifar10,DL,45.379808,0,5,20.270000,2.131704
cifar10,DL,45.379808,0,5,23.990000,2.048352
cifar10,DL,45.379808,0,5,18.670000,2.136151
cifar10,DL,45.379808,0,5,22.750000,2.070072
cifar10,DL,45.379808,0,5,22.690000,2.082970
cifar10,DL,45.379808,0,5,20.360000,2.111334
cifar10,DL,45.379808,0,5,20.230000,2.142271
cifar10,DL,45.379808,0,5,25.720000,2.035913
cifar10,DL,45.379808,0,5,23.710000,2.074375
cifar10,DL,45.379808,0,5,20.740000,2.231115
cifar10,DL,45.379808,0,5,24.160000,2.041827
cifar10,DL,45.379808,0,5,14.940000,2.308551
cifar10,DL,45.379808,0,5,17.550000,2.242434
cifar10,DL,45.379808,0,5,26.370000,2.010531
cifar10,DL,45.379808,0,5,17.610000,2.137768
cifar10,DL,45.379808,0,5,20.120000,2.146896
cifar10,DL,45.379808,0,5,21.580000,2.080434
cifar10,DL,45.379808,0,5,21.140000,2.043202
cifar10,DL,45.379808,0,5,22.560000,2.069497
cifar10,DL,45.379808,0,5,18.410000,2.196487
cifar10,DL,45.379808,0,5,22.060000,2.136472
cifar10,DL,45.379808,0,5,21.990000,2.102950
cifar10,DL,45.379808,0,5,21.720000,2.076550
cifar10,DL,45.379808,0,5,21.530000,2.056672
cifar10,DL,45.379808,0,5,13.170000,2.302571
cifar10,DL,45.379808,0,5,23.750000,2.080227
cifar10,DL,45.379808,0,5,23.560000,2.065050
cifar10,DL,45.379808,0,5,22.120000,2.054602
cifar10,DL,45.379808,0,5,14.960000,2.291545
cifar10,DL,45.379808,0,5,17.170000,2.228466
cifar10,DL,45.379808,0,5,23.280000,2.057622
cifar10,DL,45.379808,0,5,23.150000,2.101446
cifar10,DL,45.379808,0,5,18.820000,2.168864
cifar10,DL,45.379808,0,5,25.470000,2.033363
cifar10,DL,45.379808,0,5,21.580000,2.113542
cifar10,DL,45.379808,0,5,13.840000,2.167663
cifar10,DL,45.379808,0,5,24.310000,2.105317
cifar10,DL,45.379808,0,5,17.650000,2.221257
cifar10,DL,45.379808,0,5,22.380000,2.103047
cifar10,DL,45.379808,0,5,23.940000,2.042586
cifar10,DL,45.379808,0,5,23.080000,2.054286
cifar10,DL,45.379808,0,5,21.010000,2.140436
cifar10,DL,45.379808,0,5,25.650000,2.029852
cifar10,DL,45.379808,0,5,24.800000,2.085133
cifar10,DL,45.379808,0,5,18.090000,2.183505
cifar10,DL,45.379808,0,5,24.730000,2.048858
cifar10,DL,45.379808,0,5,19.200000,2.202192
cifar10,DL,45.379808,0,5,26.940000,2.055836
cifar10,DL,45.379808,0,5,19.270000,2.095794
cifar10,DL,45.379808,0,5,16.240000,2.219051
cifar10,DL,45.379808,0,5,19.240000,2.236554
cifar10,DL,45.379808,0,5,20.740000,2.163230
cifar10,DL,45.379808,0,5,24.540000,2.014526
cifar10,DL,45.379808,0,5,24.230000,2.106233
cifar10,DL,45.379808,0,5,21.650000,2.121000
cifar10,DL,45.379808,0,5,22.310000,2.086210
cifar10,DL,45.379808,0,5,20.890000,2.075246
cifar10,DL,45.379808,0,5,22.870000,2.091111
cifar10,DL,45.379808,0,5,23.130000,2.016492
cifar10,DL,45.379808,0,5,21.450000,2.054706
cifar10,DL,45.379808,0,5,20.520000,2.182269
cifar10,DL,45.379808,0,5,19.710000,2.176893
cifar10,DL,45.379808,0,5,23.260000,2.009743
cifar10,DL,45.379808,0,5,25.250000,2.044223
cifar10,DL,45.379808,0,5,14.170000,2.158102
cifar10,DL,45.379808,0,5,15.280000,2.175661
cifar10,DL,45.379808,0,5,22.370000,2.108277
cifar10,DL,45.379808,0,5,23.710000,2.102634
cifar10,DL,45.379808,0,5,23.670000,2.084315
cifar10,DL,45.379808,0,5,18.910000,2.167462
cifar10,DL,45.379808,0,5,19.380000,2.118972
cifar10,DL,45.379808,0,5,18.480000,2.235366
cifar10,DL,45.379808,0,5,22.730000,2.062897
cifar10,DL,45.379808,0,5,23.030000,2.032479
cifar10,DL,45.379808,0,5,20.920000,2.063594
cifar10,DL,45.379808,0,5,22.940000,2.079584
cifar10,DL,45.379808,0,5,16.330000,2.221773
cifar10,DL,45.379808,0,5,23.770000,2.059632
cifar10,DL,45.379808,0,5,16.070000,2.280246
cifar10,DL,45.379808,0,5,21.240000,2.096704
cifar10,DL,45.379808,0,5,22.220000,2.053902
cifar10,DL,45.379808,0,5,20.540000,2.182416
cifar10,DL,45.379808,0,5,25.340000,2.109281
cifar10,DL,45.379808,0,5,14.520000,2.369843
cifar10,DL,45.379808,0,5,21.160000,2.119948
cifar10,DL,45.379808,0,5,20.240000,2.062376
cifar10,DL,45.379808,0,5,24.690000,2.060488
cifar10,DL,45.379808,0,5,19.930000,2.160187
cifar10,DL,45.379808,0,5,21.220000,2.158323
cifar10,DL,45.379808,0,5,16.850000,2.295774
cifar10,DL,45.379808,0,5,25.060000,2.056398
cifar10,DL,45.379808,0,5,19.460000,2.110393
cifar10,DL,45.379808,0,5,15.600000,2.289585
cifar10,DL,45.379808,0,5,23.070000,2.114635
cifar10,DL,45.379808,0,5,22.060000,2.029242
cifar10,DL,45.379808,0,5,23.010000,2.065319
cifar10,DL,45.379808,0,5,19.760000,2.120448
cifar10,DL,45.379808,0,5,24.870000,2.086285
cifar10,DL,45.379808,0,5,22.410000,2.087127
cifar10,DL,45.379808,0,5,21.410000,2.148609
cifar10,DL,45.379808,0,5,17.480000,2.154255
cifar10,DL,45.379808,0,5,20.040000,2.230413
cifar10,DL,45.379808,0,5,22.780000,2.045611
cifar10,DL,45.379808,0,5,22.010000,2.125588
cifar10,DL,45.379808,0,5,20.520000,2.132669
cifar10,DL,45.379808,0,5,20.730000,2.139848
cifar10,DL,45.379808,0,5,15.510000,2.290974
cifar10,DL,45.379808,0,5,19.060000,2.264622
cifar10,DL,45.379808,0,5,23.040000,2.143936
cifar10,DL,45.379808,0,5,19.360000,2.178329
cifar10,DL,45.379808,0,5,16.370000,2.220182
cifar10,DL,45.379808,0,5,23.860000,2.028505
cifar10,DL,45.379808,0,5,25.150000,2.024051
cifar10,DL,45.379808,0,5,22.070000,2.090463
cifar10,DL,45.379808,0,5,26.550000,2.043332
cifar10,DL,45.379808,0,5,19.960000,2.186387
cifar10,DL,45.379808,0,5,20.290000,2.017722
cifar10,DL,45.379808,0,5,22.300000,2.115858
cifar10,DL,45.379808,0,5,17.810000,2.127761
cifar10,DL,45.379808,0,5,18.310000,2.217203
cifar10,DL,45.379808,0,5,18.410000,2.187792
cifar10,DL,45.379808,0,5,14.960000,2.274347
cifar10,DL,45.379808,0,5,24.750000,2.060746
cifar10,DL,45.379808,0,5,17.910000,2.241920
cifar10,DL,45.379808,0,5,20.230000,2.081040
cifar10,DL,45.379808,0,5,22.820000,2.070006
cifar10,DL,45.379808,0,5,21.390000,2.150394
cifar10,DL,45.379808,0,5,22.020000,2.119466
cifar10,DL,45.379808,0,5,23.880000,2.015984
cifar10,DL,45.379808,0,5,27.090000,2.048404
cifar10,DL,45.379808,0,5,26.260000,2.018372
cifar10,DL,45.379808,0,5,22.930000,2.098336
cifar10,DL,45.379808,0,5,20.120000,2.108583
cifar10,DL,45.379808,0,5,20.160000,2.092860
cifar10,DL,53.665651,0,6,29.620000,1.957312
cifar10,DL,53.665651,0,6,16.850000,2.265760
cifar10,DL,53.665651,0,6,23.550000,2.033456
cifar10,DL,53.665651,0,6,24.950000,2.042259
cifar10,DL,53.665651,0,6,22.290000,2.084895
cifar10,DL,53.665651,0,6,19.320000,2.202891
cifar10,DL,53.665651,0,6,26.900000,1.983474
cifar10,DL,53.665651,0,6,24.760000,2.055686
cifar10,DL,53.665651,0,6,23.390000,2.089790
cifar10,DL,53.665651,0,6,25.400000,2.041090
cifar10,DL,53.665651,0,6,23.640000,2.071372
cifar10,DL,53.665651,0,6,27.070000,1.993227
cifar10,DL,53.665651,0,6,23.320000,2.093237
cifar10,DL,53.665651,0,6,26.640000,2.015861
cifar10,DL,53.665651,0,6,23.360000,2.045166
cifar10,DL,53.665651,0,6,29.380000,1.971069
cifar10,DL,53.665651,0,6,19.730000,2.086301
cifar10,DL,53.665651,0,6,22.830000,2.095593
cifar10,DL,53.665651,0,6,24.070000,2.133892
cifar10,DL,53.665651,0,6,22.580000,2.067635
cifar10,DL,53.665651,0,6,23.040000,2.122108
cifar10,DL,53.665651,0,6,21.070000,2.057017
